,stateProvince,normTitleCategory,estimatedSalary,Job Category Frequency,Index,estimatedSalary/Index
416,DE,project,84125.0,16,102.89999999999759,817.5413022351989
417,DE,protective,32728.571428571428,7,102.89999999999759,318.0619186450165
418,DE,realestate,60000.0,2,102.89999999999759,583.09037900876
419,DE,retail,26638.157894736843,76,102.89999999999759,258.8742263822883
420,DE,sales,46730.13698630137,73,102.89999999999759,454.1315547745623
421,DE,sanitation,29784.615384615383,13,102.89999999999759,289.45204455409214
422,DE,science,68485.71428571429,7,102.89999999999759,665.5560183257132
423,DE,service,44968.96551724138,29,102.89999999999759,437.0161857846689
424,DE,socialscience,62925.0,4,102.89999999999759,611.516034985437
425,DE,sports,43340.0,5,102.89999999999759,421.18561710399433
426,DE,techhelp,70580.0,15,102.89999999999759,685.9086491739714
427,DE,techinfo,68802.85714285714,35,102.89999999999759,668.6380674719024
428,DE,techsoftware,92293.10344827586,58,102.89999999999759,896.9203444924977
429,DE,therapy,57289.65517241379,29,102.89999999999759,556.7507791293988
430,DE,transport,31200.0,2,102.89999999999759,303.2069970845552
431,DE,uncategorized,39689.47368421053,19,102.89999999999759,385.7091708864087
432,DE,veterinary,28100.0,2,102.89999999999759,273.08066083576927
433,DE,warehouse,27533.333333333332,21,102.89999999999759,267.57369614513095
434,FL,accounting,54410.22146507666,587,99.30000000002823,547.9377791043423
435,FL,admin,34925.76505429418,1013,99.30000000002823,351.71968836137205
436,FL,agriculture,36012.5,8,99.30000000002823,362.6636455185273
437,FL,arch,66948.57142857143,35,99.30000000002823,674.2051503378892
438,FL,arts,46268.181818181816,66,99.30000000002823,465.9434221366431
439,FL,aviation,58926.31578947369,19,99.30000000002823,593.4170774366257
440,FL,care,26268.478260869564,92,99.30000000002823,264.53653837726176
441,FL,childcare,27298.454746136864,453,99.30000000002823,274.9089098301017
442,FL,construction,35736.607142857145,224,99.30000000002823,359.8852683066161
443,FL,customer,27534.273772204808,957,99.30000000002823,277.2837237884892
444,FL,driver,39516.71087533156,754,99.30000000002823,397.9527782006075
445,FL,education,44569.981916817356,553,99.30000000002823,448.8417111460693
446,FL,engchem,74500.0,1,99.30000000002823,750.2517623361412
447,FL,engcivil,75606.0,50,99.30000000002823,761.3897280964602
448,FL,engelectric,64888.88888888889,36,99.30000000002823,653.4631308043347
449,FL,engid,83231.96721311475,122,99.30000000002823,838.1869809978962
450,FL,engmech,77808.0,25,99.30000000002823,783.5649546825566
451,FL,finance,60539.393939393936,99,99.30000000002823,609.6615703864726
452,FL,food,24738.050900062073,1611,99.30000000002823,249.1243796581575
453,FL,hospitality,26050.0,84,99.30000000002823,262.336354481295
454,FL,hr,55291.0,200,99.30000000002823,556.8076535748669
455,FL,install,36977.21623860812,1207,99.30000000002823,372.37881408456803
456,FL,insurance,46815.43624161074,149,99.30000000002823,471.45454422555315
457,FL,legal,55471.28712871287,101,99.30000000002823,558.623233924442
458,FL,management,49567.16981132075,1590,99.30000000002823,499.1658591269553
459,FL,manufacturing,30072.161172161173,273,99.30000000002823,302.84150223718655
460,FL,marketing,46491.235059760955,251,99.30000000002823,468.18967834589864
461,FL,math,71003.73134328358,134,99.30000000002823,715.0426117146363
462,FL,meddental,63061.53846153846,91,99.30000000002823,635.0608102872159
463,FL,meddr,151950.98039215687,561,99.30000000002823,1530.221353394901
464,FL,media,45883.78378378379,74,99.30000000002823,462.0723442474395
465,FL,medinfo,40675.51867219917,241,99.30000000002823,409.62254453361135
466,FL,mednurse,57234.4462109168,1887,99.30000000002823,576.3791159204484
467,FL,medtech,45783.803863298665,673,99.30000000002823,461.065497112645
468,FL,military,35788.88888888889,9,99.30000000002823,360.41177128780174
469,FL,mining,29933.333333333332,3,99.30000000002823,301.4434373950133
470,FL,personal,40593.5960591133,203,99.30000000002823,408.79754339478103
471,FL,pharmacy,44171.074380165286,121,99.30000000002823,444.82451540939303
472,FL,project,78189.7435897436,234,99.30000000002823,787.4093010042433
473,FL,protective,32649.23076923077,195,99.30000000002823,328.79386474543287
474,FL,realestate,48039.13043478261,138,99.30000000002823,483.7777485878041
475,FL,retail,27990.28314028314,1554,99.30000000002823,281.8759631447652
476,FL,sales,47123.42205323194,1315,99.30000000002823,474.5561133254636
477,FL,sanitation,25234.31151241535,443,99.30000000002823,254.12196890642673
478,FL,science,51568.8679245283,106,99.30000000002823,519.3239468732492
479,FL,service,42096.22166246852,397,99.30000000002823,423.9297246974476
480,FL,socialscience,49554.545454545456,11,99.30000000002823,499.0387256246865
481,FL,sports,40950.0,64,99.30000000002823,412.3867069485232
482,FL,tech,42600.0,1,99.30000000002823,429.0030211479143
483,FL,techhelp,63514.48763250883,283,99.30000000002823,639.6222319485476
484,FL,techinfo,76288.69047619047,336,99.30000000002823,768.264758068165
485,FL,techsoftware,89914.17475728155,515,99.30000000002823,905.480108330876
486,FL,therapy,64652.06812652068,411,99.30000000002823,651.0782288670927
487,FL,transport,43884.782608695656,46,99.30000000002823,441.9414159988235
488,FL,uncategorized,34759.46462715105,523,99.30000000002823,350.0449609984005
489,FL,veterinary,29623.75,80,99.30000000002823,298.32578046315786
490,FL,warehouse,24969.83695652174,368,99.30000000002823,251.45857962250392
491,GA,accounting,60315.333333333336,300,90.80000000002049,664.265785609248
492,GA,admin,37022.75862068965,435,90.80000000002049,407.7396323863579
493,GA,agriculture,22366.666666666668,3,90.80000000002049,246.32892804693415
494,GA,arch,77190.90909090909,33,90.80000000002049,850.1201441728158
495,GA,arts,52151.16279069767,43,90.80000000002049,574.3520131132809
496,GA,aviation,54281.818181818184,11,90.80000000002049,597.8173808568936
497,GA,care,24701.960784313724,51,90.80000000002049,272.04802625890034
498,GA,childcare,27223.27868852459,305,90.80000000002049,299.8158445872076
499,GA,construction,32668.80733944954,109,90.80000000002049,359.7886270863675
500,GA,customer,28850.121654501218,411,90.80000000002049,317.7326173402501
501,GA,driver,46515.16483516483,910,90.80000000002049,512.2815510479553
502,GA,education,43054.407294832825,329,90.80000000002049,474.1674812205188
503,GA,engchem,85700.0,3,90.80000000002049,943.8325991187297
504,GA,engcivil,89091.78082191781,73,90.80000000002049,981.1870134570232
505,GA,engelectric,76265.5737704918,61,90.80000000002049,839.929226547077
506,GA,engid,88141.02564102564,78,90.80000000002049,970.7161414207682
507,GA,engmech,76270.96774193548,31,90.80000000002049,839.9886315189237
508,GA,finance,76595.74468085106,47,90.80000000002049,843.5654700532353
509,GA,food,26084.224250325944,767,90.80000000002049,287.2711921841416
510,GA,hospitality,29480.645161290322,31,90.80000000002049,324.67670882471003
511,GA,hr,59570.94017094017,117,90.80000000002049,656.0676230278274
512,GA,install,38010.83086053412,674,90.80000000002049,418.62148524807867
513,GA,insurance,47926.31578947369,76,90.80000000002049,527.8228611174325
514,GA,legal,65939.53488372093,43,90.80000000002049,726.2063313183486
515,GA,management,53231.79587831207,1019,90.80000000002049,586.2532585715866
516,GA,manufacturing,32217.01030927835,194,90.80000000002049,354.8128888686242
517,GA,marketing,57388.524590163935,122,90.80000000002049,632.032209142632
518,GA,math,71958.97435897436,78,90.80000000002049,792.4997176096709
519,GA,meddental,59917.857142857145,56,90.80000000002049,659.8882945247095
520,GA,meddr,151917.72151898735,237,90.80000000002049,1673.1026599003642
521,GA,media,52303.125,32,90.80000000002049,576.0256057267422
522,GA,medinfo,37623.61111111111,72,90.80000000002049,414.3569505628042
523,GA,mednurse,57632.18527315914,842,90.80000000002049,634.7156968408165
524,GA,medtech,42852.96052631579,304,90.80000000002049,471.948904474737
525,GA,military,36738.46153846154,13,90.80000000002049,404.6086072516878
526,GA,mining,37100.0,1,90.80000000002049,408.59030836995186
527,GA,personal,41120.89552238806,67,90.80000000002049,452.8732987046121
528,GA,pharmacy,37476.5625,64,90.80000000002049,412.73747246686725
529,GA,project,83544.25287356322,174,90.80000000002049,920.0908906778014
530,GA,protective,40955.555555555555,108,90.80000000002049,451.05237395976116
531,GA,realestate,50611.666666666664,60,90.80000000002049,557.3972099851899
532,GA,retail,27448.25806451613,775,90.80000000002049,302.2935910188319
533,GA,sales,51920.064205457464,623,90.80000000002049,571.8068745093144
534,GA,sanitation,24402.094240837698,191,90.80000000002049,268.74553128669817
535,GA,science,67033.33333333333,66,90.80000000002049,738.2525697502005
536,GA,service,41777.83505154639,194,90.80000000002049,460.10831554556125
537,GA,socialscience,45722.22222222222,9,90.80000000002049,503.54870288779625
538,GA,sports,41331.57894736842,19,90.80000000002049,455.1936007418402
539,GA,tech,49200.0,2,90.80000000002049,541.850220264195
540,GA,techhelp,76103.94736842105,152,90.80000000002049,838.1492000925538
541,GA,techinfo,76148.27586206897,261,90.80000000002049,838.6373993618039
542,GA,techsoftware,95433.59375,512,90.80000000002049,1051.030768171569
543,GA,therapy,64510.30042918455,233,90.80000000002049,710.4658637573788
544,GA,transport,55812.5,40,90.80000000002049,614.6751101320199
545,GA,uncategorized,37073.82352941176,340,90.80000000002049,408.30202124893606
546,GA,veterinary,28690.0,30,90.80000000002049,315.9691629955234
547,GA,warehouse,24581.311475409835,305,90.80000000002049,270.71928937669924
548,HI,accounting,40564.0,25,188.29999999999694,215.42219861922814
549,HI,admin,35756.45161290323,62,188.29999999999694,189.89087420554333
550,HI,agriculture,32600.0,1,188.29999999999694,173.12798725438412
551,HI,arts,31666.666666666668,3,188.29999999999694,168.17135776243856
552,HI,aviation,37600.0,1,188.29999999999694,199.6813595326639
553,HI,care,18833.333333333332,3,188.29999999999694,100.01770224818713
554,HI,childcare,28146.875,32,188.29999999999694,149.4788900690412
555,HI,construction,51900.0,11,188.29999999999694,275.62400424854405
556,HI,customer,26661.53846153846,52,188.29999999999694,141.59075125618105
557,HI,driver,29557.14285714286,28,188.29999999999694,156.96836355360244
558,HI,education,39927.77777777778,18,188.29999999999694,212.04342951555194
559,HI,engcivil,87566.66666666667,3,188.29999999999694,465.03805983360644
560,HI,engelectric,73100.0,3,188.29999999999694,388.2103027084503
561,HI,engid,85375.0,4,188.29999999999694,453.3988316516271
562,HI,finance,85457.14285714286,7,188.29999999999694,453.83506562477027
563,HI,food,25806.722689075632,119,188.29999999999694,137.0511029690709
564,HI,hospitality,24400.0,5,188.29999999999694,129.58045671800528
565,HI,hr,44766.666666666664,12,188.29999999999694,237.74119313153156
566,HI,install,37544.59459459459,74,188.29999999999694,199.38711946147214
567,HI,insurance,52600.0,2,188.29999999999694,279.3414763675032
568,HI,legal,56633.333333333336,3,188.29999999999694,300.76119667198225
569,HI,management,51467.692307692305,65,188.29999999999694,273.328158830022
570,HI,manufacturing,39936.36363636364,11,188.29999999999694,212.08902621542373
571,HI,marketing,35400.0,10,188.29999999999694,187.99787573022078
572,HI,math,76480.0,5,188.29999999999694,406.1603823685674
573,HI,meddental,65100.0,4,188.29999999999694,345.72490706320264
574,HI,meddr,135243.75,32,188.29999999999694,718.23552841212
575,HI,media,35466.666666666664,3,188.29999999999694,188.35192069393116
576,HI,medinfo,33700.0,1,188.29999999999694,178.96972915560568
577,HI,mednurse,60989.320388349515,103,188.29999999999694,323.89442585422466
578,HI,medtech,47113.15789473684,38,188.29999999999694,250.2026441568646
579,HI,military,39260.0,5,188.29999999999694,208.49707912905276
580,HI,personal,30516.666666666668,6,188.29999999999694,162.06408213843423
581,HI,project,73263.63636363637,11,188.29999999999694,389.0793221648304
582,HI,protective,29522.222222222223,18,188.29999999999694,156.78291142975414
583,HI,realestate,48833.333333333336,3,188.29999999999694,259.3379359178658
584,HI,retail,29966.29213483146,89,188.29999999999694,159.14122217117338
585,HI,sales,42307.24637681159,69,188.29999999999694,224.68001262247626
586,HI,sanitation,25735.0,20,188.29999999999694,136.670207116306
587,HI,science,48742.857142857145,7,188.29999999999694,258.85744632425883
588,HI,service,44587.5,32,188.29999999999694,236.78969729155986
589,HI,socialscience,60933.333333333336,3,188.29999999999694,323.59709683130285
590,HI,sports,26900.0,4,188.29999999999694,142.85714285714516
591,HI,techhelp,63626.666666666664,15,188.29999999999694,337.90051336520287
592,HI,techinfo,74046.66666666667,15,188.29999999999694,393.23774119313794
593,HI,techsoftware,69866.66666666667,6,188.29999999999694,371.03912196849603
594,HI,therapy,67816.66666666667,24,188.29999999999694,360.1522393344013
595,HI,transport,34860.0,5,188.29999999999694,185.13011152416658
596,HI,uncategorized,35190.90909090909,22,188.29999999999694,186.8874619804018
597,HI,veterinary,29050.0,4,188.29999999999694,154.2750929368055
598,HI,warehouse,30806.25,16,188.29999999999694,163.60196494955125
599,IA,accounting,53319.04761904762,84,91.29999999999349,583.9983309863244
600,IA,admin,30106.0,200,91.29999999999349,329.74808324208266
601,IA,agriculture,38900.0,4,91.29999999999349,426.06790799564925
602,IA,arch,65783.33333333333,6,91.29999999999349,720.5184373859586
603,IA,arts,46687.5,8,91.29999999999349,511.3636363636728
604,IA,aviation,55700.0,1,91.29999999999349,610.0766703176777
605,IA,care,23507.14285714286,28,91.29999999999349,257.47144421845053
606,IA,childcare,26811.363636363636,44,91.29999999999349,293.66225231506627
607,IA,construction,34559.25925925926,54,91.29999999999349,378.5241978013333
608,IA,customer,26759.171597633136,169,91.29999999999349,293.09059800257444
609,IA,driver,46550.51903114187,289,91.29999999999349,509.8632971647885
610,IA,education,42634.782608695656,46,91.29999999999349,466.9746178389781
611,IA,engchem,32900.0,1,91.29999999999349,360.3504928806391
612,IA,engcivil,54466.666666666664,3,91.29999999999349,596.5680905440366
613,IA,engelectric,87360.0,5,91.29999999999349,956.845564074548
614,IA,engid,70732.0,25,91.29999999999349,774.7207009858165
615,IA,engmech,80483.33333333333,6,91.29999999999349,881.5261044177334
616,IA,finance,67245.83333333333,24,91.29999999999349,736.5370573202423
617,IA,food,23402.63157894737,228,91.29999999999349,256.32674237622166
618,IA,hospitality,31962.5,8,91.29999999999349,350.08214676891873
619,IA,hr,53925.92592592593,27,91.29999999999349,590.6454099225605
620,IA,install,36582.35294117647,221,91.29999999999349,400.6829456865178
621,IA,insurance,44930.434782608696,23,91.29999999999349,492.1186723177645
622,IA,legal,57306.666666666664,15,91.29999999999349,627.6743336984748
623,IA,management,48300.903614457835,332,91.29999999999349,529.0350888769034
624,IA,manufacturing,30495.3488372093,86,91.29999999999349,334.0125831019877
625,IA,marketing,42006.666666666664,30,91.29999999999349,460.0949251551989
626,IA,math,86850.0,2,91.29999999999349,951.2595837897721
627,IA,meddental,47442.857142857145,7,91.29999999999349,519.6369895165446
628,IA,meddr,160912.5,80,91.29999999999349,1762.4589266156788
629,IA,media,45591.666666666664,12,91.29999999999349,499.3610806864175
630,IA,medinfo,40235.294117647056,17,91.29999999999349,440.69325430065635
631,IA,mednurse,52196.2962962963,351,91.29999999999349,571.700945194962
632,IA,medtech,39999.206349206346,126,91.29999999999349,438.1074079869573
633,IA,military,47112.5,8,91.29999999999349,516.0186199343194
634,IA,personal,41535.294117647056,17,91.29999999999349,454.9320275755752
635,IA,pharmacy,44741.666666666664,24,91.29999999999349,490.0511135451244
636,IA,project,68577.77777777778,36,91.29999999999349,751.1257149811903
637,IA,protective,33496.969696969696,33,91.29999999999349,366.8890437784456
638,IA,realestate,40960.0,5,91.29999999999349,448.63088718513603
639,IA,retail,26516.044776119405,268,91.29999999999349,290.4276536267393
640,IA,sales,49380.28846153846,208,91.29999999999349,540.8574858876449
641,IA,sanitation,24648.61111111111,72,91.29999999999349,269.9738347328901
